NFLX,113.25
RHT,40.46
XLNX,27.06
STX,9.49
AKAM,18.65
LLTC,27.41
TXN,26.46
MSFT,24.53
JNPR,17.08
CSCO,15.19
CTSH,61.35
NVDA,11.81
EA,19.76
TDC,50.82
FISV,50.21
DELL,13.91
CTXS,52.95
CSC,26.60
BRCM,32.12
CA,18.99
AMAT,9.85
V,84.26
ACN,51.62
TEL,27.25
EMC,20.37
XRX,6.72
TSS,16.95
CRM,27.98
WDC,24.60
TER,10.55
JDSU,8.99
QCOM,47.65
PAYX,25.55
NTAP,33.64
INTU,45.84
INTC,20.62
ADP,46.47
YHOO,13.53
HPQ,22.20
EBAY,28.11
BMC,37.71
ADBE,23.26
ADSK,25.45
ALTR,30.87
MOLX,19.09
KLAC,37.23
ORCL,27.94
LSI,4.85
AMD,4.53
FIS,23.45
JBL,17.04
GOOG,495.52
IBM,173.29
AAPL,374.60
SNDK,38.92
LRCX,36.66
MU,4.33
MCHP,30.43
FFIV,70.43
MA,310.88
WU,14.89
SYMC,15.74
HRS,33.23
