#########################################################
# Algorithm Parameters #
# Generations = 2000
# Population size = 100
# Resolution = 5
#########################################################
# Financial Parameters #
# Quarter = 4
# Crossover probabilities = 0.75 -> 0.25
# Mutation start probabilities = 0.9,0.0,0.6,0.5,0.6,0.9
# Mutation end probabilities = 0.4,0.4,0.1,0.1,0.1,0.4
######################################################### 
0|9.20251685872787|7|1.314645265532553|1.0|BookValuePerShareChange,11
5|10.546564790662297|15|0.7031043193774864|1.1666666666666667|ReturnOnAssets10,19
10|11.14944700464262|11|1.0135860913311474|1.0|BookValuePerShareChange,11
15|12.33937650675082|13|0.9491828082116016|1.0|BookValuePerShareChange,11
20|12.33937650675082|13|0.9491828082116016|1.0|BookValuePerShareChange,11
25|13.338017264314749|15|0.8892011509543166|1.0|BookValuePerShareChange,11
30|13.593108577380322|19|0.7154267672305433|1.125|ReturnOnInvestedCapital09,24
35|13.823026236285243|21|0.6582393445850115|1.0|GrossMargin09,0
40|13.8483066560295|23|0.602100289392587|1.2222222222222223|ReturnOnInvestedCapital09,24
45|14.25830433697049|25|0.5703321734788196|1.0909090909090908|ReturnOnInvestedCapitalChange,26
50|14.530639300370492|29|0.5010565275989824|1.0769230769230769|QuickRatio09,39
55|14.862880915295083|29|0.5125131350101753|1.1666666666666667|ResearchDevelopment09,15
60|14.980419783108195|29|0.5165661994175239|1.0769230769230769|CapExSalesChange,29
65|15.138710617206558|23|0.6582048094437634|1.1|ResearchDevelopment09,15
70|15.328552269691803|33|0.46450158393005464|1.0|GrossMargin09,0
75|15.975214898554096|33|0.48409742116830595|1.0|GrossMargin09,0
80|16.072984546206552|37|0.4344049877353122|1.0588235294117647|SGAExpenses09,12
85|16.529598518747537|35|0.4722742433927868|1.0|GrossMargin09,0
90|16.529598518747537|35|0.4722742433927868|1.0|GrossMargin09,0
95|16.77797564859016|37|0.45345880131324756|1.0588235294117647|OperatingMargin09,3
100|16.77797564859016|37|0.45345880131324756|1.0588235294117647|OperatingMargin09,3
105|16.77797564859016|37|0.45345880131324756|1.0588235294117647|OperatingMargin09,3
110|16.859661187432785|41|0.41121124847397034|1.0526315789473684|ReturnOnInvestedCapitalChange,26
115|16.859661187432785|41|0.41121124847397034|1.0526315789473684|ReturnOnInvestedCapitalChange,26
120|16.859661187432785|41|0.41121124847397034|1.0526315789473684|ReturnOnInvestedCapitalChange,26
125|16.859661187432785|41|0.41121124847397034|1.0526315789473684|ReturnOnInvestedCapitalChange,26
130|16.859661187432785|41|0.41121124847397034|1.0526315789473684|ReturnOnInvestedCapitalChange,26
135|16.859661187432785|39|0.43229900480596883|1.1176470588235294|ReturnOnInvestedCapitalChange,26
140|16.859661187432785|39|0.43229900480596883|1.1176470588235294|ReturnOnInvestedCapitalChange,26
145|16.93746670981639|43|0.3938945746468928|1.105263157894737|BookValuePerShareChange,11
150|16.93746670981639|43|0.3938945746468928|1.105263157894737|BookValuePerShareChange,11
155|17.12192931199344|41|0.41760803199984003|1.1764705882352942|OperatingMargin09,3
160|17.19973483437705|45|0.3822163296528233|1.1|BookValuePerShareChange,11
165|17.19973483437705|45|0.3822163296528233|1.1|BookValuePerShareChange,11
170|17.19973483437705|45|0.3822163296528233|1.1|BookValuePerShareChange,11
175|17.19973483437705|45|0.3822163296528233|1.1|BookValuePerShareChange,11
180|17.422475681786885|45|0.38716612626193075|1.1|BookValuePerShareChange,11
185|17.422475681786885|45|0.38716612626193075|1.1|BookValuePerShareChange,11
190|17.422475681786885|45|0.38716612626193075|1.1|BookValuePerShareChange,11
195|17.422475681786885|45|0.38716612626193075|1.1|BookValuePerShareChange,11
200|17.422475681786885|43|0.4051738530648113|1.105263157894737|BookValuePerShareChange,11
205|17.422475681786885|43|0.4051738530648113|1.105263157894737|BookValuePerShareChange,11
210|17.422475681786885|43|0.4051738530648113|1.105263157894737|BookValuePerShareChange,11
215|17.422475681786885|43|0.4051738530648113|1.105263157894737|BookValuePerShareChange,11
220|17.48729324734754|45|0.3886065166077231|1.1578947368421053|BookValuePerShareChange,11
225|17.48729324734754|45|0.3886065166077231|1.1578947368421053|BookValuePerShareChange,11
230|17.48729324734754|45|0.3886065166077231|1.1578947368421053|BookValuePerShareChange,11
235|17.48729324734754|45|0.3886065166077231|1.1578947368421053|BookValuePerShareChange,11
240|17.48729324734754|45|0.3886065166077231|1.1578947368421053|BookValuePerShareChange,11
245|17.48729324734754|45|0.3886065166077231|1.1578947368421053|BookValuePerShareChange,11
250|17.48729324734754|45|0.3886065166077231|1.1578947368421053|BookValuePerShareChange,11
255|17.48729324734754|45|0.3886065166077231|1.1578947368421053|BookValuePerShareChange,11
260|17.48729324734754|43|0.4066812383104079|1.1666666666666667|BookValuePerShareChange,11
265|17.48729324734754|43|0.4066812383104079|1.1666666666666667|BookValuePerShareChange,11
270|17.48729324734754|43|0.4066812383104079|1.1666666666666667|BookValuePerShareChange,11
275|17.48729324734754|43|0.4066812383104079|1.1666666666666667|BookValuePerShareChange,11
280|17.48729324734754|43|0.4066812383104079|1.1666666666666667|BookValuePerShareChange,11
285|17.48729324734754|43|0.4066812383104079|1.1666666666666667|BookValuePerShareChange,11
290|17.48729324734754|43|0.4066812383104079|1.1666666666666667|BookValuePerShareChange,11
295|17.48729324734754|43|0.4066812383104079|1.1666666666666667|BookValuePerShareChange,11
300|17.48729324734754|41|0.4265193474962815|1.25|BookValuePerShareChange,11
305|17.48729324734754|41|0.4265193474962815|1.25|BookValuePerShareChange,11
310|17.48729324734754|41|0.4265193474962815|1.25|BookValuePerShareChange,11
