#########################################################
# Algorithm Parameters #
# Generations = 2000
# Population size = 100
# Resolution = 5
#########################################################
# Financial Parameters #
# Quarter = 4
# Crossover probabilities = 0.75 -> 0.25
# Mutation start probabilities = 0.9,0.0,0.6,0.5,0.6,0.9
# Mutation end probabilities = 0.4,0.4,0.1,0.1,0.1,0.4
######################################################### 
0|7.778134404904919|9|0.8642371561005465|1.0|GrossMargin09,0
5|9.536056097947542|11|0.8669141907225039|1.25|ResearchDevelopment10,16
10|10.316609752721314|13|0.7935853655939472|1.2|CurrentRatio10,37
15|11.04613112584918|23|0.48026657068909484|1.375|ResearchDevelopment10,16
20|11.353370245632787|15|0.7568913497088524|1.1666666666666667|CurrentRatio10,37
25|11.735516091413116|29|0.40467296866941777|1.4|ResearchDevelopment10,16
30|12.703324138147542|41|0.3098371741011596|1.25|ResearchDevelopment10,16
35|12.703324138147542|41|0.3098371741011596|1.25|ResearchDevelopment10,16
40|14.26072688401967|45|0.3169050418671038|1.2222222222222223|ResearchDevelopment10,16
45|14.556147216973772|65|0.2239407264149811|1.6842105263157894|ResearchDevelopment10,16
50|14.898219146209838|55|0.2708767117492698|1.588235294117647|ResearchDevelopment10,16
55|15.146457312849181|101|0.14996492388959584|2.6315789473684212|ResearchDevelopment10,16
60|15.146457312849181|101|0.14996492388959584|2.6315789473684212|ResearchDevelopment10,16
65|15.146457312849181|75|0.2019527641713224|1.7619047619047619|ResearchDevelopment10,16
70|15.45965200825246|111|0.13927614421849063|2.037037037037037|ResearchDevelopment10,16
75|15.45965200825246|109|0.14183166980048129|2.16|ResearchDevelopment10,16
80|15.45965200825246|87|0.17769714952014323|2.0476190476190474|ResearchDevelopment10,16
85|15.754982261960656|93|0.1694084114189318|1.9166666666666667|OperatingMarginChange,5
90|15.754982261960656|91|0.17313167320835884|1.9565217391304348|OperatingMarginChange,5
95|15.754982261960656|79|0.19943015521469185|1.8571428571428572|TotalCurrentLiabilities09,33
100|15.754982261960656|79|0.19943015521469185|1.8571428571428572|TotalCurrentLiabilities09,33
105|15.754982261960656|69|0.22833307626029936|1.8888888888888888|TotalCurrentLiabilities09,33
110|16.104271622144264|75|0.21472362162859018|1.7619047619047619|TotalCurrentAssetsChange,32
115|16.104271622144264|75|0.21472362162859018|1.7619047619047619|TotalCurrentAssetsChange,32
120|16.207382498993443|97|0.16708641751539632|2.0869565217391304|GrossMargin09,0
125|16.29289910002295|75|0.21723865466697267|1.608695652173913|ResearchDevelopment09,15
130|16.29289910002295|75|0.21723865466697267|1.608695652173913|ResearchDevelopment09,15
135|16.39600997687213|141|0.11628375870122078|2.9166666666666665|GrossMargin09,0
140|16.39600997687213|113|0.14509743342364717|2.5454545454545454|CapExSalesChange,29
145|16.565775838540983|141|0.11748777190454597|2.9166666666666665|ResearchDevelopment09,15
150|16.565775838540983|135|0.12270945065585913|2.68|ResearchDevelopment09,15
155|16.93605856059672|147|0.11521128272514776|2.7037037037037037|ResearchDevelopment09,15
160|16.93605856059672|93|0.18210815656555612|1.9166666666666667|GrossMargin09,0
165|16.93605856059672|93|0.18210815656555612|1.9166666666666667|GrossMargin09,0
170|17.15879940800656|101|0.1698891030495699|2.0|GrossMargin09,0
175|17.15879940800656|101|0.1698891030495699|2.0|GrossMargin09,0
180|17.15879940800656|101|0.1698891030495699|2.0|GrossMargin09,0
185|17.202491560859016|145|0.11863787283351046|2.6666666666666665|CapExSalesChange,29
190|17.202491560859016|145|0.11863787283351046|2.6666666666666665|CapExSalesChange,29
195|17.347426885885245|103|0.16842162025131305|1.8888888888888888|CapExSalesChange,29
200|17.347426885885245|103|0.16842162025131305|1.8888888888888888|CapExSalesChange,29
205|17.347426885885245|93|0.1865314718912392|1.84|CapExSalesChange,29
210|17.347426885885245|87|0.1993957113320143|1.72|BookValuePerShare10,10
215|17.347426885885245|81|0.2141657640232746|1.6666666666666667|ResearchDevelopment09,15
220|17.347426885885245|81|0.2141657640232746|1.6666666666666667|ResearchDevelopment09,15
225|17.347426885885245|81|0.2141657640232746|1.6666666666666667|ResearchDevelopment09,15
230|17.425232408268855|123|0.14166855616478743|2.5416666666666665|BookValuePerShare10,10
235|17.425232408268855|119|0.14643052443923407|2.5652173913043477|BookValuePerShare10,10
240|17.425232408268855|79|0.2205725621299855|1.6956521739130435|BookValuePerShare10,10
245|17.425232408268855|79|0.2205725621299855|1.6956521739130435|BookValuePerShare10,10
250|17.425232408268855|79|0.2205725621299855|1.6956521739130435|BookValuePerShare10,10
255|17.425232408268855|79|0.2205725621299855|1.6956521739130435|BookValuePerShare10,10
260|17.425232408268855|73|0.2387018138119021|1.565217391304348|BookValuePerShare10,10
265|17.425232408268855|73|0.2387018138119021|1.565217391304348|BookValuePerShare10,10
270|17.425232408268855|73|0.2387018138119021|1.565217391304348|BookValuePerShare10,10
275|17.425232408268855|73|0.2387018138119021|1.565217391304348|BookValuePerShare10,10
280|17.425232408268855|67|0.2600780956458038|1.5|ResearchDevelopment09,15
285|17.425232408268855|67|0.2600780956458038|1.5|ResearchDevelopment09,15
290|17.425232408268855|67|0.2600780956458038|1.5|ResearchDevelopment09,15
295|17.425232408268855|67|0.2600780956458038|1.5|ResearchDevelopment09,15
300|17.425232408268855|65|0.2680804985887516|1.4545454545454546|BookValuePerShare10,10
305|17.425232408268855|65|0.2680804985887516|1.4545454545454546|BookValuePerShare10,10
310|17.425232408268855|65|0.2680804985887516|1.4545454545454546|BookValuePerShare10,10
315|17.425232408268855|63|0.27659099060744213|1.4090909090909092|CapExSalesChange,29
