Gross Margin %,46.2,40.7
Operating Margin %,24.8,8.9
Earnings Per Share USD,5.79,1.35
Book Value Per Share USD,19.99,27.49
SG&A,9.52,15.01
R&D,11.53,16.68
Return on Assets %,22.12,2.80
Return on Equity %,34.16,4.44
Return on Invested Capital %,28.73,2.84
