Gross Margin %,54.7,55.9
Operating Margin %,19.3,21.8
Earnings Per Share USD,2.05,2.44
Book Value Per Share USD,8.92,10.74
SG&A,28.07,27.32
R&D,7.37,6.87
Return on Assets %,15.69,14.75
Return on Equity %,26.31,25.60
Return on Invested Capital %,21.64,21.69
Cap Ex as a % of Sales,4.66,5.55
Inventory,2.33,1.53
Total Current Assets,53.98,50.03
Total Current Liabilities,26.57,26.29
Current Ratio,2.03,1.90
Quick Ratio,1.82,1.73
Inventory Turnover,16.97,21.74
